epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,13708.5,0.67038,4.73159,0.40043,0.47716,1.00023,0.98948,1,0.99451,0.88282,0.53877,0.54455,0.36711,0.04797,0.50134,4.80567,0.11619,0.40299,0.89759,0.00104703,0.00104703,0.00104703
56,13956.5,0.62724,4.95036,0.37325,0.47365,0.98091,0.98944,1,0.99451,0.87231,0.6465,0.65347,0.54,0.09063,0.60522,4.68815,0.11139,0.42334,0.97674,0.00103995,0.00103995,0.00103995
57,14208,0.65368,4.2472,0.37825,0.50178,0.98564,0.98916,1,0.99441,0.89507,0.71871,0.72277,0.64093,0.09434,0.5058,4.80604,0.10548,0.41358,0.90107,0.00103288,0.00103288,0.00103288
58,14459.5,0.65437,4.44396,0.38154,0.50224,1.01914,0.98932,1,0.99412,0.91207,0.78359,0.79208,0.71064,0.11153,0.44385,4.67488,0.1113,0.38941,0.90325,0.00102581,0.00102581,0.00102581
59,14711.3,0.56455,4.48134,0.34587,0.42355,0.95233,0.98942,1,0.99402,0.89032,0.84248,0.85149,0.81504,0.11854,0.51746,4.62547,0.10615,0.40748,0.93207,0.00101873,0.00101873,0.00101873
60,14963.1,0.66863,4.50276,0.4451,0.47645,1.04395,0.98959,1,0.99451,0.89787,0.81362,0.82178,0.76907,0.11462,0.48837,4.57957,0.10414,0.39834,0.91768,0.00101166,0.00101166,0.00101166
61,15213,0.58073,4.60796,0.36512,0.43848,0.95131,0.98952,1,0.99461,0.88961,0.82333,0.83168,0.77394,0.11831,0.49846,4.53672,0.10984,0.39385,0.94049,0.00100459,0.00100459,0.00100459
62,15458.3,0.63702,4.38091,0.39639,0.44893,0.97952,0.9896,1,0.99461,0.90364,0.745,0.75248,0.63107,0.08451,0.47053,4.72216,0.10982,0.37686,0.88382,0.000997513,0.000997513,0.000997513
63,15710.6,0.63392,4.06406,0.39145,0.48128,1.0176,0.98954,1,0.99471,0.92512,0.87197,0.88119,0.82836,0.13951,0.42283,4.48044,0.12501,0.35889,0.88062,0.00099044,0.00099044,0.00099044
64,15957.4,0.62002,4.62056,0.34995,0.44683,0.97698,0.98959,1,0.99471,0.9331,0.9014,0.91089,0.88806,0.17421,0.40698,4.36187,0.12404,0.3411,0.89824,0.000983366,0.000983366,0.000983366
65,16206,0.64491,3.96928,0.41635,0.44015,0.99373,0.98957,1,0.99471,0.90099,0.8622,0.87129,0.84823,0.14897,0.51808,4.41241,0.11731,0.3673,0.92993,0.000976293,0.000976293,0.000976293
66,16456.9,0.64768,4.224,0.39113,0.47617,0.98153,0.98949,1,0.99471,0.90312,0.91112,0.92079,0.89343,0.1767,0.49638,4.30765,0.12584,0.3742,0.90564,0.000969219,0.000969219,0.000969219
67,16703.3,0.6579,4.0191,0.37507,0.49354,1.03743,0.98961,1,0.9949,0.89096,0.92101,0.93069,0.92755,0.18834,0.55026,4.2583,0.12403,0.38088,0.93065,0.000962146,0.000962146,0.000962146
68,16949.9,0.62365,3.67762,0.36515,0.46486,0.98772,0.98962,1,0.99471,0.90459,0.89163,0.90099,0.87502,0.17466,0.50106,4.24271,0.13044,0.3922,0.92153,0.000955072,0.000955072,0.000955072
69,17197.3,0.59937,4.24209,0.38583,0.45971,0.97215,0.98962,1,0.99471,0.91178,0.90143,0.91089,0.88865,0.16585,0.49748,4.24151,0.13675,0.39227,0.91399,0.000947999,0.000947999,0.000947999
70,17442.8,0.60245,4.7743,0.35751,0.42313,0.96463,0.98964,1,0.9949,0.929,0.88183,0.89109,0.85446,0.15406,0.41582,4.42463,0.12995,0.35218,0.88549,0.000940925,0.000940925,0.000940925
71,17689.7,0.63911,4.27618,0.32883,0.46128,0.99979,0.98963,1,0.99471,0.90069,0.80345,0.81188,0.7066,0.11091,0.46084,4.45675,0.13121,0.38615,0.90478,0.000933851,0.000933851,0.000933851
72,17944,0.57751,4.35102,0.35487,0.40292,0.92586,0.98963,1,0.99461,0.86512,0.91124,0.92079,0.86231,0.16301,0.50011,4.25052,0.13745,0.39876,0.90899,0.000926778,0.000926778,0.000926778
73,18196.8,0.57072,4.60737,0.3539,0.42693,0.92166,0.98962,1,0.99451,0.88432,0.81324,0.82178,0.72971,0.14485,0.46052,4.31348,0.1359,0.38672,0.89008,0.000919704,0.000919704,0.000919704
74,18447.3,0.58155,4.22098,0.33494,0.45813,0.96332,0.98957,1,0.99471,0.92438,0.91117,0.92079,0.89825,0.1848,0.43711,4.24359,0.12181,0.36479,0.87338,0.000912631,0.000912631,0.000912631
75,18695.7,0.54035,4.07005,0.35267,0.42377,0.94517,0.98961,1,0.99471,0.93215,0.91122,0.92079,0.92076,0.1842,0.39395,4.25878,0.12316,0.34692,0.85473,0.000905557,0.000905557,0.000905557
76,18945.8,0.57136,4.25634,0.38584,0.45299,0.98794,0.98959,1,0.99441,0.93239,0.91119,0.92079,0.92792,0.2256,0.44546,4.17037,0.12763,0.34245,0.88594,0.000898484,0.000898484,0.000898484
77,19190.5,0.55013,3.93801,0.3417,0.41677,0.96046,0.98954,1,0.99451,0.93604,0.91115,0.92079,0.92393,0.21601,0.41431,4.23709,0.11359,0.32961,0.85659,0.00089141,0.00089141,0.00089141
78,19438,0.55344,4.39088,0.34563,0.41736,0.93798,0.98952,1,0.99441,0.91522,0.91114,0.92079,0.90955,0.18997,0.51287,4.20892,0.10793,0.35333,0.91347,0.000884337,0.000884337,0.000884337
79,19689.9,0.5945,3.96494,0.32523,0.43573,0.95965,0.98957,1,0.99451,0.92017,0.85241,0.86139,0.83282,0.14328,0.40344,4.25056,0.11034,0.3402,0.86586,0.000877263,0.000877263,0.000877263
80,19939,0.5785,4.25147,0.39399,0.39962,0.95275,0.98963,1,0.99451,0.90084,0.95043,0.9604,0.94562,0.20633,0.47256,4.17227,0.11847,0.34853,0.90038,0.00087019,0.00087019,0.00087019
81,20189.2,0.60471,4.50139,0.36255,0.42268,0.94022,0.98962,1,0.99461,0.92144,0.95043,0.9604,0.94845,0.20704,0.41498,4.17728,0.12079,0.33288,0.87027,0.000863116,0.000863116,0.000863116
82,20436.7,0.56894,3.85775,0.32341,0.41702,0.96372,0.98958,1,0.995,0.91068,0.94057,0.9505,0.93857,0.22742,0.43372,4.11979,0.12669,0.34272,0.8608,0.000856042,0.000856042,0.000856042
83,20681.6,0.57483,4.03471,0.36646,0.41044,0.95567,0.9892,1,0.99157,0.9062,0.95002,0.9604,0.9539,0.22004,0.47984,4.15431,0.12752,0.3555,0.8861,0.000848969,0.000848969,0.000848969
84,20929.6,0.59907,3.73184,0.34585,0.43182,0.95408,0.98874,1,0.99382,0.90677,0.93001,0.94059,0.92411,0.17222,0.50662,4.20023,0.12546,0.38869,0.88962,0.000841895,0.000841895,0.000841895
85,21177.8,0.58154,4.02017,0.34292,0.41122,0.96185,0.98876,1,0.99471,0.91748,0.93981,0.9505,0.94028,0.18567,0.40443,4.13327,0.11378,0.36184,0.86145,0.000834822,0.000834822,0.000834822
86,21430,0.64044,3.92606,0.33688,0.41708,0.96926,0.98926,1,0.99431,0.89352,0.95009,0.9604,0.9589,0.19231,0.50672,4.1279,0.10873,0.38142,0.93974,0.000827748,0.000827748,0.000827748
87,21678.8,0.56988,3.88654,0.35512,0.41872,0.96561,0.989,1,0.99412,0.9276,0.94984,0.9604,0.95783,0.18998,0.48065,4.20281,0.10911,0.37568,0.95203,0.000820675,0.000820675,0.000820675
88,21925.9,0.55763,4.2675,0.31327,0.39375,0.92261,0.9894,1,0.99461,0.92614,0.9698,0.9802,0.97959,0.21962,0.40957,4.09249,0.10297,0.33558,0.88278,0.000813601,0.000813601,0.000813601
89,22171.1,0.60945,4.14012,0.3471,0.42186,0.96399,0.98955,1,0.995,0.92571,0.96996,0.9802,0.98123,0.24878,0.40577,4.04467,0.1016,0.33746,0.86492,0.000806528,0.000806528,0.000806528
90,22425,0.60719,4.24445,0.33513,0.39371,0.97668,0.98962,1,0.99461,0.91037,0.92103,0.93069,0.9143,0.2293,0.41394,4.07299,0.10564,0.34279,0.87091,0.000799454,0.000799454,0.000799454
91,22672.1,0.61379,4.20825,0.29264,0.46905,0.9765,0.98955,1,0.99461,0.91429,0.96016,0.9703,0.96516,0.25274,0.46817,3.98527,0.10527,0.35591,0.90004,0.00079238,0.00079238,0.00079238
92,22922.1,0.58717,3.83721,0.33722,0.43209,0.98988,0.98949,1,0.995,0.91095,0.9503,0.9604,0.96155,0.26093,0.47792,3.98212,0.10535,0.34731,0.88081,0.000785307,0.000785307,0.000785307
93,23169.7,0.61431,3.68229,0.34486,0.44223,0.96063,0.9895,1,0.995,0.92678,0.96011,0.9703,0.97197,0.26416,0.4337,3.95893,0.11268,0.34653,0.87397,0.000778233,0.000778233,0.000778233
94,23419.7,0.60086,3.69771,0.29813,0.41393,0.95672,0.98964,1,0.9949,0.89316,0.94063,0.9505,0.95146,0.24135,0.54013,3.9492,0.11419,0.36382,0.94441,0.00077116,0.00077116,0.00077116
95,23665.3,0.59059,3.95512,0.31966,0.43068,0.97044,0.98965,1,0.99431,0.92935,0.94064,0.9505,0.94984,0.25369,0.42489,3.91829,0.10577,0.34783,0.88813,0.000764086,0.000764086,0.000764086
96,23911.8,0.53195,3.82391,0.33402,0.40075,0.94442,0.98962,1,0.99431,0.91979,0.94062,0.9505,0.9423,0.23705,0.40906,3.98357,0.10925,0.3221,0.86755,0.000757013,0.000757013,0.000757013
97,24157.4,0.50783,3.59838,0.29062,0.37931,0.93743,0.98963,1,0.9949,0.9218,0.96023,0.9703,0.96401,0.23308,0.4109,3.97645,0.1082,0.33942,0.86225,0.000749939,0.000749939,0.000749939
98,24414.4,0.50768,3.78623,0.34034,0.36954,0.92496,0.98963,1,0.995,0.94364,0.96024,0.9703,0.96572,0.27868,0.4374,3.82438,0.11248,0.34963,0.88132,0.000742866,0.000742866,0.000742866
99,24662.2,0.59112,3.91761,0.3109,0.3923,0.94441,0.98957,1,0.9948,0.91131,0.96018,0.9703,0.96291,0.25394,0.51999,3.87504,0.11077,0.32926,0.90695,0.000735792,0.000735792,0.000735792
100,24910.6,0.59206,3.81051,0.30504,0.4468,0.91777,0.9896,1,0.99441,0.91209,0.96999,0.9802,0.98016,0.25634,0.50555,3.84931,0.12549,0.35177,0.9068,0.000728719,0.000728719,0.000728719
101,25158.4,0.4889,3.81907,0.29325,0.36564,0.90625,0.98957,1,0.99431,0.94763,0.96997,0.9802,0.98026,0.25677,0.41981,3.82927,0.1306,0.34127,0.87422,0.000721645,0.000721645,0.000721645
102,25406.7,0.50754,3.66209,0.30737,0.38213,0.92431,0.98962,1,0.99441,0.93903,0.96022,0.9703,0.96336,0.26498,0.44889,3.90737,0.11033,0.35307,0.90549,0.000714571,0.000714571,0.000714571
103,25654.8,0.55158,3.57552,0.28749,0.39572,0.95189,0.98963,1,0.99461,0.90485,0.96023,0.9703,0.96713,0.28237,0.52204,3.79034,0.11331,0.35393,0.90461,0.000707498,0.000707498,0.000707498
104,25903.9,0.56802,3.67304,0.33388,0.43213,0.95062,0.98959,1,0.99431,0.94144,0.96019,0.9703,0.97348,0.30168,0.4004,3.75293,0.1033,0.33733,0.86222,0.000700424,0.000700424,0.000700424
105,26157.1,0.5302,3.70602,0.2942,0.39082,0.91027,0.98956,1,0.99422,0.91579,0.96017,0.9703,0.97186,0.293,0.40529,3.66444,0.10267,0.35543,0.86368,0.000693351,0.000693351,0.000693351
106,26407.6,0.54741,3.27874,0.33041,0.44514,0.93812,0.98953,1,0.9949,0.9007,0.95034,0.9604,0.96292,0.29761,0.43955,3.65187,0.10362,0.36506,0.87798,0.000686277,0.000686277,0.000686277
107,26660.9,0.49855,3.6663,0.34769,0.37423,0.93298,0.98957,1,0.9949,0.89888,0.94059,0.9505,0.94688,0.26802,0.48491,3.69671,0.10599,0.359,0.90259,0.000679204,0.000679204,0.000679204
108,26905.6,0.52873,3.24035,0.28871,0.37509,0.93792,0.98959,1,0.99451,0.95371,0.9504,0.9604,0.96359,0.27286,0.4055,3.72488,0.10481,0.35242,0.87227,0.00067213,0.00067213,0.00067213
109,27154,0.52946,3.3032,0.24889,0.40126,0.94029,0.9896,1,0.99431,0.95469,0.96021,0.9703,0.97155,0.30073,0.38715,3.61964,0.1045,0.33411,0.86035,0.000665057,0.000665057,0.000665057
110,27406.3,0.51289,3.55154,0.31473,0.38381,0.93566,0.98963,1,0.9948,0.94365,0.97003,0.9802,0.98294,0.32626,0.34278,3.61638,0.12141,0.32025,0.83346,0.000657983,0.000657983,0.000657983
111,27650.9,0.4933,3.52538,0.30834,0.36071,0.89908,0.98964,1,0.9948,0.94301,0.96025,0.9703,0.96407,0.31005,0.35035,3.55976,0.13244,0.31291,0.82799,0.000650909,0.000650909,0.000650909
112,27898,0.53591,3.65986,0.30007,0.40908,0.96123,0.98973,1,0.995,0.94295,0.97013,0.9802,0.97852,0.26786,0.37994,3.61022,0.09776,0.32021,0.8447,0.000643836,0.000643836,0.000643836
113,28144.1,0.50762,3.44949,0.2937,0.3921,0.93171,0.98961,1,0.995,0.95152,0.96021,0.9703,0.96253,0.26659,0.3585,3.60356,0.09784,0.30854,0.83426,0.000636762,0.000636762,0.000636762
114,28394.7,0.44763,3.40868,0.24367,0.38355,0.9283,0.98959,1,0.995,0.95604,0.9602,0.9703,0.9673,0.32643,0.32367,3.4878,0.11767,0.30347,0.82063,0.000629689,0.000629689,0.000629689
115,28647.4,0.49791,3.44306,0.27617,0.36774,0.93289,0.98965,1,0.995,0.95275,0.96025,0.9703,0.97061,0.33134,0.34548,3.47855,0.12573,0.30397,0.8372,0.000622615,0.000622615,0.000622615
116,28898.9,0.52854,3.58503,0.27956,0.4198,0.91885,0.98971,1,0.995,0.93712,0.94071,0.9505,0.94927,0.26494,0.4208,3.74889,0.15869,0.32696,0.86175,0.000615542,0.000615542,0.000615542
117,29154.7,0.55404,3.53833,0.29602,0.40853,0.9534,0.9896,1,0.995,0.94481,0.9602,0.9703,0.97237,0.30162,0.35655,3.5556,0.14972,0.32034,0.83586,0.000608468,0.000608468,0.000608468
118,29403.7,0.48122,3.4199,0.28186,0.37721,0.91317,0.9896,1,0.99471,0.95344,0.9602,0.9703,0.97102,0.32255,0.30406,3.41927,0.1136,0.31116,0.81871,0.000601395,0.000601395,0.000601395
119,29650.2,0.51029,3.51986,0.28833,0.3733,0.93297,0.98959,1,0.99461,0.95463,0.96999,0.9802,0.9811,0.33249,0.32378,3.42387,0.11482,0.31272,0.82231,0.000594321,0.000594321,0.000594321
120,29902.4,0.43836,3.26822,0.29831,0.36726,0.90856,0.98959,1,0.99461,0.9519,0.97979,0.9901,0.99381,0.35679,0.34965,3.35614,0.11129,0.31415,0.83579,0.000587248,0.000587248,0.000587248
121,30153.1,0.45511,3.67466,0.30861,0.35217,0.89028,0.98959,1,0.99461,0.95909,0.97979,0.9901,0.99381,0.34574,0.32568,3.29471,0.12621,0.31044,0.82833,0.000580174,0.000580174,0.000580174
122,30404.4,0.4518,3.26136,0.2765,0.3424,0.90835,0.9896,1,0.9949,0.94437,0.9798,0.9901,0.9941,0.32973,0.32734,3.30649,0.14067,0.31855,0.82879,0.0005731,0.0005731,0.0005731
123,30653.8,0.44545,3.18261,0.26858,0.36141,0.91845,0.98957,1,0.9949,0.94803,0.96017,0.9703,0.96693,0.33214,0.33006,3.32246,0.11474,0.32245,0.8275,0.000566027,0.000566027,0.000566027
124,30898.8,0.4347,3.14611,0.26471,0.35456,0.88991,0.98952,1,0.995,0.9659,0.97972,0.9901,0.99421,0.35054,0.28901,3.24658,0.11353,0.31473,0.80746,0.000558953,0.000558953,0.000558953
